experiment,experiment_label,layer,component,type,param_name,condition_number_base,condition_number_exp,condition_number_diff,condition_number_log_ratio
adamw_fp32,AdamW + FP32,5,up_proj,mlp,model.layers.5.mlp.up_proj.weight,8.094579137228608,8.09510386274711,0.0005247255185008015,2.8151928271698924e-05
adamw_fp32,AdamW + FP32,5,k_proj,attn,model.layers.5.self_attn.k_proj.weight,22.35050954040556,22.365590290516433,0.015080750110872287,0.0002929364067614803
adamw_fp32,AdamW + FP32,5,o_proj,attn,model.layers.5.self_attn.o_proj.weight,14934.50156341116,13327.057436834833,-1607.444126576327,-0.04945646323090226
adamw_fp32,AdamW + FP32,5,q_proj,attn,model.layers.5.self_attn.q_proj.weight,14969.234018258956,15407.46701045506,438.23299219610453,0.012531668630546985
adamw_fp32,AdamW + FP32,5,v_proj,attn,model.layers.5.self_attn.v_proj.weight,3.3558693468749854,3.3557241362389436,-0.00014521063604178153,-1.879260956885173e-05
adamw_fp32,AdamW + FP32,6,down_proj,mlp,model.layers.6.mlp.down_proj.weight,9.162314837809912,9.163541034513013,0.001226196703100868,5.811793636159075e-05
adamw_fp32,AdamW + FP32,6,gate_proj,mlp,model.layers.6.mlp.gate_proj.weight,19.228406692239826,19.22644166725984,-0.00196502497998452,-4.4384494687048514e-05
adamw_fp32,AdamW + FP32,6,up_proj,mlp,model.layers.6.mlp.up_proj.weight,7.421489572866498,7.420559224437235,-0.0009303484292626507,-5.4446012827913116e-05
adamw_fp32,AdamW + FP32,6,k_proj,attn,model.layers.6.self_attn.k_proj.weight,22.193674123897594,22.200680870836784,0.007006746939190123,0.00013708912123671388
adamw_fp32,AdamW + FP32,6,o_proj,attn,model.layers.6.self_attn.o_proj.weight,70513.61868597266,64272.738328553605,-6240.880357419053,-0.04024619944901529
adamw_fp32,AdamW + FP32,6,q_proj,attn,model.layers.6.self_attn.q_proj.weight,18604.75910456698,18818.514925132928,213.75582056594794,0.004961296697632329
adamw_fp32,AdamW + FP32,6,v_proj,attn,model.layers.6.self_attn.v_proj.weight,3.2802787964379356,3.2802904936652695,1.1697227333851146e-05,1.5486586788409901e-06
adamw_fp32,AdamW + FP32,7,down_proj,mlp,model.layers.7.mlp.down_proj.weight,7.967968298583799,7.968082276731485,0.000113978147685323,6.212339797047687e-06
adamw_fp32,AdamW + FP32,7,gate_proj,mlp,model.layers.7.mlp.gate_proj.weight,16.82272426896548,16.82309998888475,0.00037571991926910187,9.699455506660548e-06
adamw_fp32,AdamW + FP32,7,up_proj,mlp,model.layers.7.mlp.up_proj.weight,8.451906164480205,8.451376493618199,-0.0005296708620061708,-2.7217569193183035e-05
adamw_fp32,AdamW + FP32,7,k_proj,attn,model.layers.7.self_attn.k_proj.weight,30.442592542837964,30.46255130637134,0.019958763533374224,0.0002846387227948681
adamw_fp32,AdamW + FP32,7,o_proj,attn,model.layers.7.self_attn.o_proj.weight,9457.463639954845,9556.997658155346,99.53401820050021,0.004546799304426556
adamw_fp32,AdamW + FP32,7,q_proj,attn,model.layers.7.self_attn.q_proj.weight,9030.470682093728,8672.008081191247,-358.4626009024814,-0.017590713102435356
adamw_fp32,AdamW + FP32,7,v_proj,attn,model.layers.7.self_attn.v_proj.weight,4.6148320901395445,4.614793324593558,-3.876554598658544e-05,-3.6481789788065522e-06
adamw_fp32,AdamW + FP32,8,down_proj,mlp,model.layers.8.mlp.down_proj.weight,8.059006885143106,8.061887062097204,0.002880176954098701,0.00015518307799458354
adamw_fp32,AdamW + FP32,8,gate_proj,mlp,model.layers.8.mlp.gate_proj.weight,15.70276662952571,15.703212500968219,0.0004458714425084054,1.2331378450445093e-05
adamw_fp32,AdamW + FP32,8,up_proj,mlp,model.layers.8.mlp.up_proj.weight,11.03707620181019,11.037364134929385,0.0002879331191945056,1.1329643055260072e-05
adamw_fp32,AdamW + FP32,8,k_proj,attn,model.layers.8.self_attn.k_proj.weight,26.24428190856445,26.232132735894943,-0.012149172669506214,-0.00020109295881112023
adamw_fp32,AdamW + FP32,8,o_proj,attn,model.layers.8.self_attn.o_proj.weight,8728.55329977634,9092.647866210866,364.0945664345254,0.017748104136089262
