experiment,experiment_label,layer,component,type,param_name,n_params,n_changed,n_unchanged,sparsity,n_changed_bf16,n_unchanged_bf16,sparsity_bf16
adamw_fp32,AdamW + FP32,-1,embed,embed,model.embed_tokens.weight,233373696,233367960,5736,2.4578605465452874e-05,52757274,180616422,0.7739365022525933
adamw_fp32,AdamW + FP32,0,down_proj,mlp,model.layers.0.mlp.down_proj.weight,13762560,13762061,499,3.6257789248539396e-05,2329727,11432833,0.8307199387323289
adamw_fp32,AdamW + FP32,0,gate_proj,mlp,model.layers.0.mlp.gate_proj.weight,13762560,13761936,624,4.534040178572063e-05,2017618,11744942,0.8533980596633184
adamw_fp32,AdamW + FP32,0,up_proj,mlp,model.layers.0.mlp.up_proj.weight,13762560,13762067,493,3.5821823846760026e-05,2436495,11326065,0.8229620797293526
adamw_fp32,AdamW + FP32,0,k_proj,attn,model.layers.0.self_attn.k_proj.weight,393216,393185,31,7.883707682287966e-05,36127,357089,0.9081242879231771
adamw_fp32,AdamW + FP32,0,o_proj,attn,model.layers.0.self_attn.o_proj.weight,2359296,2359241,55,2.3312038845535454e-05,549447,1809849,0.767114003499349
adamw_fp32,AdamW + FP32,0,q_proj,attn,model.layers.0.self_attn.q_proj.weight,2359296,2358317,979,0.0004149542914496651,260614,2098682,0.8895373874240451
adamw_fp32,AdamW + FP32,0,v_proj,attn,model.layers.0.self_attn.v_proj.weight,393216,393201,15,3.814697265625e-05,95738,297478,0.7565256754557291
adamw_fp32,AdamW + FP32,1,down_proj,mlp,model.layers.1.mlp.down_proj.weight,13762560,13762062,498,3.6185128348242834e-05,2360676,11401884,0.8284711565290178
adamw_fp32,AdamW + FP32,1,gate_proj,mlp,model.layers.1.mlp.gate_proj.weight,13762560,13761942,618,4.490443638394126e-05,1992996,11769564,0.8551871163504464
adamw_fp32,AdamW + FP32,1,up_proj,mlp,model.layers.1.mlp.up_proj.weight,13762560,13762027,533,3.8728259858622494e-05,2322888,11439672,0.8312168666294643
adamw_fp32,AdamW + FP32,1,k_proj,attn,model.layers.1.self_attn.k_proj.weight,393216,393191,25,6.357828776037966e-05,39345,353871,0.8999404907226562
adamw_fp32,AdamW + FP32,1,o_proj,attn,model.layers.1.self_attn.o_proj.weight,2359296,2359206,90,3.814697265625e-05,484306,1874990,0.794724358452691
adamw_fp32,AdamW + FP32,1,q_proj,attn,model.layers.1.self_attn.q_proj.weight,2359296,2359162,134,5.6796603732589546e-05,298662,2060634,0.8734105428059896
adamw_fp32,AdamW + FP32,1,v_proj,attn,model.layers.1.self_attn.v_proj.weight,393216,393207,9,2.288818359375e-05,94632,298584,0.75933837890625
adamw_fp32,AdamW + FP32,10,down_proj,mlp,model.layers.10.mlp.down_proj.weight,13762560,13762072,488,3.545851934527722e-05,2659150,11103410,0.8067837669735863
adamw_fp32,AdamW + FP32,10,gate_proj,mlp,model.layers.10.mlp.gate_proj.weight,13762560,13762014,546,3.9672851562477796e-05,2256524,11506036,0.8360389346168154
adamw_fp32,AdamW + FP32,10,up_proj,mlp,model.layers.10.mlp.up_proj.weight,13762560,13762054,506,3.676641555061533e-05,2449020,11313540,0.822052001953125
adamw_fp32,AdamW + FP32,10,k_proj,attn,model.layers.10.self_attn.k_proj.weight,393216,393195,21,5.340576171875e-05,59784,333432,0.84796142578125
adamw_fp32,AdamW + FP32,10,o_proj,attn,model.layers.10.self_attn.o_proj.weight,2359296,2359205,91,3.8570827908035454e-05,497006,1862290,0.7893413967556424
adamw_fp32,AdamW + FP32,10,q_proj,attn,model.layers.10.self_attn.q_proj.weight,2359296,2359191,105,4.450480143225466e-05,400615,1958681,0.8301972283257378
adamw_fp32,AdamW + FP32,10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,393216,393202,14,3.560384114587034e-05,73030,320186,0.8142751057942709
adamw_fp32,AdamW + FP32,11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,13762560,13762130,430,3.124418712796562e-05,2744799,11017761,0.8005604335239955
adamw_fp32,AdamW + FP32,11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,13762560,13762065,495,3.596714564735315e-05,2313474,11449086,0.8319008963448661
adamw_fp32,AdamW + FP32,11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,13762560,13762077,483,3.509521484379441e-05,2499814,11262746,0.8183612641834077
adamw_fp32,AdamW + FP32,11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,393216,393201,15,3.814697265625e-05,55471,337745,0.8589299519856771
adamw_fp32,AdamW + FP32,11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,2359296,2359217,79,3.3484564887165114e-05,520205,1839091,0.7795083787706163
adamw_fp32,AdamW + FP32,11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,2359296,2359194,102,4.323323567712034e-05,383971,1975325,0.8372518751356337
adamw_fp32,AdamW + FP32,11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,393216,393204,12,3.0517578125e-05,74959,318257,0.8093694051106771
adamw_fp32,AdamW + FP32,12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,13762560,13762142,418,3.0372256324406877e-05,2921369,10841191,0.7877306983584449
adamw_fp32,AdamW + FP32,12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,13762560,13762044,516,3.7493024553580945e-05,2309628,11452932,0.8321803501674108
adamw_fp32,AdamW + FP32,12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,13762560,13762085,475,3.4513927641421915e-05,2636023,11126537,0.8084641956147693
adamw_fp32,AdamW + FP32,12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,393216,393202,14,3.560384114587034e-05,68001,325215,0.8270645141601562
adamw_fp32,AdamW + FP32,12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,2359296,2359239,57,2.415974934899534e-05,540429,1818867,0.7709363301595052
adamw_fp32,AdamW + FP32,12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,2359296,2359235,61,2.5855170355915114e-05,439452,1919844,0.8137359619140625
adamw_fp32,AdamW + FP32,12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,393216,393205,11,2.797444661462034e-05,77166,316050,0.8037567138671875
adamw_fp32,AdamW + FP32,13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,13762560,13762122,438,3.182547433033811e-05,2900224,10862336,0.7892671130952381
adamw_fp32,AdamW + FP32,13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,13762560,13762097,463,3.364199683775215e-05,2497074,11265486,0.8185603550502232
adamw_fp32,AdamW + FP32,13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,13762560,13762117,443,3.218877883182092e-05,2661220,11101340,0.8066333589099702
adamw_fp32,AdamW + FP32,13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,393216,393192,24,6.103515625e-05,57285,335931,0.8543167114257812
adamw_fp32,AdamW + FP32,13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,2359296,2359225,71,3.0093722873214546e-05,561092,1798204,0.7621782090928819
adamw_fp32,AdamW + FP32,13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,2359296,2359193,103,4.365709092879477e-05,398194,1961102,0.831223381890191
adamw_fp32,AdamW + FP32,13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,393216,393206,10,2.543131510412966e-05,84787,308429,0.7843755086263021
adamw_fp32,AdamW + FP32,14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,13762560,13762140,420,3.0517578125e-05,2950361,10812199,0.7856241135370163
adamw_fp32,AdamW + FP32,14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,13762560,13762076,484,3.516787574409097e-05,2683975,11078585,0.8049799601236979
adamw_fp32,AdamW + FP32,14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,13762560,13762155,405,2.9427664620551575e-05,2810233,10952327,0.7958059401739211
adamw_fp32,AdamW + FP32,14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,393216,393194,22,5.594889322912966e-05,73792,319424,0.8123372395833334
adamw_fp32,AdamW + FP32,14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,2359296,2359229,67,2.8398301866294773e-05,593691,1765605,0.7483609517415364
adamw_fp32,AdamW + FP32,14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,2359296,2359198,98,4.1537814670089546e-05,470440,1888856,0.8006015353732638
adamw_fp32,AdamW + FP32,14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,393216,393211,5,1.271565755212034e-05,98535,294681,0.7494125366210938
adamw_fp32,AdamW + FP32,15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,13762560,13762170,390,2.833775111610315e-05,3021744,10740816,0.7804373604910715
adamw_fp32,AdamW + FP32,15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,13762560,13762125,435,3.1607491629448425e-05,2677375,11085185,0.8054595220656622
adamw_fp32,AdamW + FP32,15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,13762560,13762135,425,3.088088262648281e-05,2812293,10950267,0.795656258719308
adamw_fp32,AdamW + FP32,15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,393216,393200,16,4.069010416662966e-05,81218,311998,0.7934519449869791
adamw_fp32,AdamW + FP32,15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,2359296,2359239,57,2.415974934899534e-05,573275,1786021,0.7570143805609809
adamw_fp32,AdamW + FP32,15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,2359296,2359218,78,3.306070963537966e-05,492586,1866710,0.791214836968316
adamw_fp32,AdamW + FP32,15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,393216,393201,15,3.814697265625e-05,84497,308719,0.7851130167643229
adamw_fp32,AdamW + FP32,16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,13762560,13762153,407,2.9572986421144698e-05,2868886,10893674,0.7915441603887649
adamw_fp32,AdamW + FP32,16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,13762560,13762106,454,3.29880487350831e-05,2622894,11139666,0.8094181605747768
adamw_fp32,AdamW + FP32,16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,13762560,13762135,425,3.088088262648281e-05,2690866,11071694,0.8044792538597471
adamw_fp32,AdamW + FP32,16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,393216,393196,20,5.086263020837034e-05,73625,319591,0.8127619425455729
adamw_fp32,AdamW + FP32,16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,2359296,2359220,76,3.221299913191977e-05,561086,1798210,0.7621807522243924
adamw_fp32,AdamW + FP32,16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,2359296,2359204,92,3.8994683159709886e-05,414578,1944718,0.8242789374457465
adamw_fp32,AdamW + FP32,16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,393216,393207,9,2.288818359375e-05,87201,306015,0.7782363891601562
adamw_fp32,AdamW + FP32,17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,13762560,13762146,414,3.008161272322063e-05,2868507,10894053,0.7915716988699777
adamw_fp32,AdamW + FP32,17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,13762560,13762056,504,3.6621093750022204e-05,2634586,11127974,0.8085686093284971
adamw_fp32,AdamW + FP32,17,up_proj,mlp,model.layers.17.mlp.up_proj.weight,13762560,13762091,469,3.407796223953152e-05,2698335,11064225,0.803936549595424
adamw_fp32,AdamW + FP32,17,k_proj,attn,model.layers.17.self_attn.k_proj.weight,393216,393206,10,2.543131510412966e-05,78783,314433,0.7996444702148438
adamw_fp32,AdamW + FP32,17,o_proj,attn,model.layers.17.self_attn.o_proj.weight,2359296,2359224,72,3.0517578125e-05,512064,1847232,0.782958984375
adamw_fp32,AdamW + FP32,17,q_proj,attn,model.layers.17.self_attn.q_proj.weight,2359296,2359207,89,3.7723117404464546e-05,477370,1881926,0.7976642184787326
adamw_fp32,AdamW + FP32,17,v_proj,attn,model.layers.17.self_attn.v_proj.weight,393216,393209,7,1.780192057287966e-05,84247,308969,0.7857487996419271
adamw_fp32,AdamW + FP32,18,down_proj,mlp,model.layers.18.mlp.down_proj.weight,13762560,13762137,423,3.0735560825889685e-05,2871070,10891490,0.7913854689825148
adamw_fp32,AdamW + FP32,18,gate_proj,mlp,model.layers.18.mlp.gate_proj.weight,13762560,13762069,491,3.56765020461669e-05,2565662,11196898,0.8135766892206101
adamw_fp32,AdamW + FP32,18,up_proj,mlp,model.layers.18.mlp.up_proj.weight,13762560,13762084,476,3.458658854171848e-05,2706663,11055897,0.8033314296177455
adamw_fp32,AdamW + FP32,18,k_proj,attn,model.layers.18.self_attn.k_proj.weight,393216,393206,10,2.543131510412966e-05,73595,319621,0.8128382364908854
adamw_fp32,AdamW + FP32,18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,2359296,2359232,64,2.7126736111160454e-05,552231,1807065,0.7659339904785156
adamw_fp32,AdamW + FP32,18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,2359296,2359213,83,3.5179985894084886e-05,454549,1904747,0.8073370191786025
adamw_fp32,AdamW + FP32,18,v_proj,attn,model.layers.18.self_attn.v_proj.weight,393216,393208,8,2.034505208337034e-05,109299,283917,0.7220382690429688
adamw_fp32,AdamW + FP32,19,down_proj,mlp,model.layers.19.mlp.down_proj.weight,13762560,13762163,397,2.884637741817908e-05,2844557,10918003,0.7933119274321057
adamw_fp32,AdamW + FP32,19,gate_proj,mlp,model.layers.19.mlp.gate_proj.weight,13762560,13762082,478,3.47319103423116e-05,2543493,11219067,0.815187508719308
adamw_fp32,AdamW + FP32,19,up_proj,mlp,model.layers.19.mlp.up_proj.weight,13762560,13762112,448,3.255208333330373e-05,2646615,11115945,0.807694571358817
adamw_fp32,AdamW + FP32,19,k_proj,attn,model.layers.19.self_attn.k_proj.weight,393216,393205,11,2.797444661462034e-05,76509,316707,0.8054275512695312
adamw_fp32,AdamW + FP32,19,o_proj,attn,model.layers.19.self_attn.o_proj.weight,2359296,2359220,76,3.221299913191977e-05,485082,1874214,0.7943954467773438
adamw_fp32,AdamW + FP32,19,q_proj,attn,model.layers.19.self_attn.q_proj.weight,2359296,2359201,95,4.026624891495523e-05,461661,1897635,0.8043225606282552
adamw_fp32,AdamW + FP32,19,v_proj,attn,model.layers.19.self_attn.v_proj.weight,393216,393202,14,3.560384114587034e-05,73889,319327,0.8120905558268229
adamw_fp32,AdamW + FP32,2,down_proj,mlp,model.layers.2.mlp.down_proj.weight,13762560,13762027,533,3.8728259858622494e-05,2341794,11420766,0.8298431396484375
adamw_fp32,AdamW + FP32,2,gate_proj,mlp,model.layers.2.mlp.gate_proj.weight,13762560,13761969,591,4.2942592075934094e-05,1971195,11791365,0.8567711966378349
adamw_fp32,AdamW + FP32,2,up_proj,mlp,model.layers.2.mlp.up_proj.weight,13762560,13762037,523,3.800165085565688e-05,2323225,11439335,0.831192379906064
adamw_fp32,AdamW + FP32,2,k_proj,attn,model.layers.2.self_attn.k_proj.weight,393216,393183,33,8.392333984375e-05,39629,353587,0.8992182413736979
adamw_fp32,AdamW + FP32,2,o_proj,attn,model.layers.2.self_attn.o_proj.weight,2359296,2359203,93,3.941853841149534e-05,445571,1913725,0.8111423916286893
adamw_fp32,AdamW + FP32,2,q_proj,attn,model.layers.2.self_attn.q_proj.weight,2359296,2359150,146,6.188286675345989e-05,319251,2040045,0.8646837870279948
adamw_fp32,AdamW + FP32,2,v_proj,attn,model.layers.2.self_attn.v_proj.weight,393216,393203,13,3.306070963537966e-05,87810,305406,0.7766876220703125
adamw_fp32,AdamW + FP32,20,down_proj,mlp,model.layers.20.mlp.down_proj.weight,13762560,13762144,416,3.0226934523813753e-05,2850334,10912226,0.7928921654110863
adamw_fp32,AdamW + FP32,20,gate_proj,mlp,model.layers.20.mlp.gate_proj.weight,13762560,13762076,484,3.516787574409097e-05,2608451,11154109,0.8104676019577752
adamw_fp32,AdamW + FP32,20,up_proj,mlp,model.layers.20.mlp.up_proj.weight,13762560,13762110,450,3.269740513389685e-05,2658866,11103694,0.8068044026692709
adamw_fp32,AdamW + FP32,20,k_proj,attn,model.layers.20.self_attn.k_proj.weight,393216,393202,14,3.560384114587034e-05,73229,319987,0.8137690226236979
adamw_fp32,AdamW + FP32,20,o_proj,attn,model.layers.20.self_attn.o_proj.weight,2359296,2359233,63,2.6702880859375e-05,505480,1853816,0.7857496473524306
adamw_fp32,AdamW + FP32,20,q_proj,attn,model.layers.20.self_attn.q_proj.weight,2359296,2359211,85,3.602769639754477e-05,456161,1903135,0.8066537645128038
adamw_fp32,AdamW + FP32,20,v_proj,attn,model.layers.20.self_attn.v_proj.weight,393216,393203,13,3.306070963537966e-05,73922,319294,0.8120066324869791
adamw_fp32,AdamW + FP32,21,down_proj,mlp,model.layers.21.mlp.down_proj.weight,13762560,13762152,408,2.964564732144126e-05,2976113,10786447,0.7837529500325521
adamw_fp32,AdamW + FP32,21,gate_proj,mlp,model.layers.21.mlp.gate_proj.weight,13762560,13762065,495,3.596714564735315e-05,2561735,11200825,0.8138620285760789
adamw_fp32,AdamW + FP32,21,up_proj,mlp,model.layers.21.mlp.up_proj.weight,13762560,13762105,455,3.306070963537966e-05,2730162,11032398,0.8016239711216517
adamw_fp32,AdamW + FP32,21,k_proj,attn,model.layers.21.self_attn.k_proj.weight,393216,393204,12,3.0517578125e-05,77184,316032,0.8037109375
adamw_fp32,AdamW + FP32,21,o_proj,attn,model.layers.21.self_attn.o_proj.weight,2359296,2359224,72,3.0517578125e-05,528297,1830999,0.7760785420735677
adamw_fp32,AdamW + FP32,21,q_proj,attn,model.layers.21.self_attn.q_proj.weight,2359296,2359221,75,3.178914388024534e-05,461429,1897867,0.804420895046658
adamw_fp32,AdamW + FP32,21,v_proj,attn,model.layers.21.self_attn.v_proj.weight,393216,393204,12,3.0517578125e-05,81792,311424,0.7919921875
adamw_fp32,AdamW + FP32,22,down_proj,mlp,model.layers.22.mlp.down_proj.weight,13762560,13762151,409,2.971830822173782e-05,2910663,10851897,0.7885086059570312
adamw_fp32,AdamW + FP32,22,gate_proj,mlp,model.layers.22.mlp.gate_proj.weight,13762560,13762088,472,3.429594494042121e-05,2486339,11276221,0.8193403698149182
adamw_fp32,AdamW + FP32,22,up_proj,mlp,model.layers.22.mlp.up_proj.weight,13762560,13762116,444,3.226143973211748e-05,2744034,11018526,0.8006160191127232
adamw_fp32,AdamW + FP32,22,k_proj,attn,model.layers.22.self_attn.k_proj.weight,393216,393205,11,2.797444661462034e-05,87396,305820,0.777740478515625
adamw_fp32,AdamW + FP32,22,o_proj,attn,model.layers.22.self_attn.o_proj.weight,2359296,2359217,79,3.3484564887165114e-05,480334,1878962,0.7964079115125868
adamw_fp32,AdamW + FP32,22,q_proj,attn,model.layers.22.self_attn.q_proj.weight,2359296,2359212,84,3.560384114587034e-05,517614,1841682,0.7806065877278646
adamw_fp32,AdamW + FP32,22,v_proj,attn,model.layers.22.self_attn.v_proj.weight,393216,393212,4,1.017252604162966e-05,101953,291263,0.7407201131184895
adamw_fp32,AdamW + FP32,23,down_proj,mlp,model.layers.23.mlp.down_proj.weight,13762560,13762169,391,2.841041201639971e-05,2873207,10889353,0.7912301926385789
adamw_fp32,AdamW + FP32,23,gate_proj,mlp,model.layers.23.mlp.gate_proj.weight,13762560,13762023,537,3.901890345980874e-05,2462829,11299731,0.8210486275809152
adamw_fp32,AdamW + FP32,23,up_proj,mlp,model.layers.23.mlp.up_proj.weight,13762560,13762124,436,3.168015252974499e-05,2685409,11077151,0.8048757643926712
adamw_fp32,AdamW + FP32,23,k_proj,attn,model.layers.23.self_attn.k_proj.weight,393216,393204,12,3.0517578125e-05,82679,310537,0.7897364298502604
adamw_fp32,AdamW + FP32,23,o_proj,attn,model.layers.23.self_attn.o_proj.weight,2359296,2359233,63,2.6702880859375e-05,511850,1847446,0.7830496893988715
adamw_fp32,AdamW + FP32,23,q_proj,attn,model.layers.23.self_attn.q_proj.weight,2359296,2359224,72,3.0517578125e-05,463992,1895304,0.8033345540364584
adamw_fp32,AdamW + FP32,23,v_proj,attn,model.layers.23.self_attn.v_proj.weight,393216,393204,12,3.0517578125e-05,92624,300592,0.7644449869791666
adamw_fp32,AdamW + FP32,24,down_proj,mlp,model.layers.24.mlp.down_proj.weight,13762560,13762127,433,3.14621698288553e-05,2924157,10838403,0.7875281197684152
adamw_fp32,AdamW + FP32,24,gate_proj,mlp,model.layers.24.mlp.gate_proj.weight,13762560,13762046,514,3.734770275298782e-05,2498517,11264043,0.8184555053710938
adamw_fp32,AdamW + FP32,24,up_proj,mlp,model.layers.24.mlp.up_proj.weight,13762560,13762140,420,3.0517578125e-05,2649259,11113301,0.8075024559384301
adamw_fp32,AdamW + FP32,24,k_proj,attn,model.layers.24.self_attn.k_proj.weight,393216,393195,21,5.340576171875e-05,69562,323654,0.8230946858723959
adamw_fp32,AdamW + FP32,24,o_proj,attn,model.layers.24.self_attn.o_proj.weight,2359296,2359234,62,2.6279025607589546e-05,482081,1877215,0.7956674363878038
adamw_fp32,AdamW + FP32,24,q_proj,attn,model.layers.24.self_attn.q_proj.weight,2359296,2359208,88,3.7299262152790114e-05,434367,1924929,0.8158912658691406
adamw_fp32,AdamW + FP32,24,v_proj,attn,model.layers.24.self_attn.v_proj.weight,393216,393193,23,5.849202473962034e-05,70731,322485,0.8201217651367188
adamw_fp32,AdamW + FP32,25,down_proj,mlp,model.layers.25.mlp.down_proj.weight,13762560,13762131,429,3.1171526227669055e-05,2912136,10850424,0.7884015764508928
adamw_fp32,AdamW + FP32,25,gate_proj,mlp,model.layers.25.mlp.gate_proj.weight,13762560,13762055,505,3.6693754650318766e-05,2581546,11181014,0.8124225434802828
adamw_fp32,AdamW + FP32,25,up_proj,mlp,model.layers.25.mlp.up_proj.weight,13762560,13762146,414,3.008161272322063e-05,2680513,11082047,0.8052315121605282
adamw_fp32,AdamW + FP32,25,k_proj,attn,model.layers.25.self_attn.k_proj.weight,393216,393202,14,3.560384114587034e-05,98820,294396,0.748687744140625
adamw_fp32,AdamW + FP32,25,o_proj,attn,model.layers.25.self_attn.o_proj.weight,2359296,2359220,76,3.221299913191977e-05,502654,1856642,0.7869474622938368
adamw_fp32,AdamW + FP32,25,q_proj,attn,model.layers.25.self_attn.q_proj.weight,2359296,2359224,72,3.0517578125e-05,543307,1815989,0.7697164747450087
adamw_fp32,AdamW + FP32,25,v_proj,attn,model.layers.25.self_attn.v_proj.weight,393216,393204,12,3.0517578125e-05,77987,315229,0.8016688028971354
adamw_fp32,AdamW + FP32,26,down_proj,mlp,model.layers.26.mlp.down_proj.weight,13762560,13762138,422,3.066289992559312e-05,2909348,10853212,0.7886041550409226
adamw_fp32,AdamW + FP32,26,gate_proj,mlp,model.layers.26.mlp.gate_proj.weight,13762560,13762084,476,3.458658854171848e-05,2662820,11099740,0.8065171014694941
adamw_fp32,AdamW + FP32,26,up_proj,mlp,model.layers.26.mlp.up_proj.weight,13762560,13762070,490,3.560384114587034e-05,2679194,11083366,0.8053273518880208
adamw_fp32,AdamW + FP32,26,k_proj,attn,model.layers.26.self_attn.k_proj.weight,393216,393203,13,3.306070963537966e-05,116114,277102,0.7047068277994792
adamw_fp32,AdamW + FP32,26,o_proj,attn,model.layers.26.self_attn.o_proj.weight,2359296,2359215,81,3.4332275390625e-05,522986,1836310,0.7783296373155382
adamw_fp32,AdamW + FP32,26,q_proj,attn,model.layers.26.self_attn.q_proj.weight,2359296,2359238,58,2.4583604600669773e-05,639602,1719694,0.7289013332790799
adamw_fp32,AdamW + FP32,26,v_proj,attn,model.layers.26.self_attn.v_proj.weight,393216,393201,15,3.814697265625e-05,81180,312036,0.793548583984375
adamw_fp32,AdamW + FP32,27,down_proj,mlp,model.layers.27.mlp.down_proj.weight,13762560,13762141,419,3.044491722470344e-05,2955992,10806568,0.7852149600074405
adamw_fp32,AdamW + FP32,27,gate_proj,mlp,model.layers.27.mlp.gate_proj.weight,13762560,13762036,524,3.807431175595344e-05,2320436,11442124,0.831395031156994
adamw_fp32,AdamW + FP32,27,up_proj,mlp,model.layers.27.mlp.up_proj.weight,13762560,13762011,549,3.989083426336748e-05,2379797,11382763,0.827081807454427
adamw_fp32,AdamW + FP32,27,k_proj,attn,model.layers.27.self_attn.k_proj.weight,393216,393210,6,1.52587890625e-05,130259,262957,0.6687342325846355
adamw_fp32,AdamW + FP32,27,o_proj,attn,model.layers.27.self_attn.o_proj.weight,2359296,2359236,60,2.543131510412966e-05,623181,1736115,0.7358614603678386
adamw_fp32,AdamW + FP32,27,q_proj,attn,model.layers.27.self_attn.q_proj.weight,2359296,2359232,64,2.7126736111160454e-05,669728,1689568,0.7161322699652778
adamw_fp32,AdamW + FP32,27,v_proj,attn,model.layers.27.self_attn.v_proj.weight,393216,393206,10,2.543131510412966e-05,102434,290782,0.7394968668619792
adamw_fp32,AdamW + FP32,3,down_proj,mlp,model.layers.3.mlp.down_proj.weight,13762560,13762051,509,3.698439825150501e-05,2401418,11361142,0.8255108061290922
adamw_fp32,AdamW + FP32,3,gate_proj,mlp,model.layers.3.mlp.gate_proj.weight,13762560,13761925,635,4.613967168898281e-05,2005077,11757483,0.8543093000139509
adamw_fp32,AdamW + FP32,3,up_proj,mlp,model.layers.3.mlp.up_proj.weight,13762560,13761999,561,4.076276506692622e-05,2351162,11411398,0.8291624523344494
adamw_fp32,AdamW + FP32,3,k_proj,attn,model.layers.3.self_attn.k_proj.weight,393216,393189,27,6.866455078125e-05,54503,338713,0.8613917032877604
adamw_fp32,AdamW + FP32,3,o_proj,attn,model.layers.3.self_attn.o_proj.weight,2359296,2359237,59,2.5007459852455227e-05,493988,1865308,0.7906205919053819
adamw_fp32,AdamW + FP32,3,q_proj,attn,model.layers.3.self_attn.q_proj.weight,2359296,2359197,99,4.1961669921875e-05,397451,1961845,0.8315383063422309
adamw_fp32,AdamW + FP32,3,v_proj,attn,model.layers.3.self_attn.v_proj.weight,393216,393200,16,4.069010416662966e-05,78279,314937,0.8009262084960938
adamw_fp32,AdamW + FP32,4,down_proj,mlp,model.layers.4.mlp.down_proj.weight,13762560,13762052,508,3.691173735120845e-05,2504234,11258326,0.8180401030040922
adamw_fp32,AdamW + FP32,4,gate_proj,mlp,model.layers.4.mlp.gate_proj.weight,13762560,13761950,610,4.4323149181568766e-05,2044412,11718148,0.8514511835007441
adamw_fp32,AdamW + FP32,4,up_proj,mlp,model.layers.4.mlp.up_proj.weight,13762560,13762060,500,3.633045014883596e-05,2423647,11338913,0.8238956269763765
adamw_fp32,AdamW + FP32,4,k_proj,attn,model.layers.4.self_attn.k_proj.weight,393216,393193,23,5.849202473962034e-05,53422,339794,0.8641408284505209
adamw_fp32,AdamW + FP32,4,o_proj,attn,model.layers.4.self_attn.o_proj.weight,2359296,2359233,63,2.6702880859375e-05,461240,1898056,0.8045010036892362
adamw_fp32,AdamW + FP32,4,q_proj,attn,model.layers.4.self_attn.q_proj.weight,2359296,2359191,105,4.450480143225466e-05,368977,1990319,0.843607160780165
adamw_fp32,AdamW + FP32,4,v_proj,attn,model.layers.4.self_attn.v_proj.weight,393216,393196,20,5.086263020837034e-05,67231,325985,0.8290227254231771
adamw_fp32,AdamW + FP32,5,down_proj,mlp,model.layers.5.mlp.down_proj.weight,13762560,13762111,449,3.262474423360029e-05,2633291,11129269,0.8086627051943824
adamw_fp32,AdamW + FP32,5,gate_proj,mlp,model.layers.5.mlp.gate_proj.weight,13762560,13761991,569,4.1344052269298714e-05,2041865,11720695,0.8516362508138021
adamw_fp32,AdamW + FP32,5,up_proj,mlp,model.layers.5.mlp.up_proj.weight,13762560,13762092,468,3.400530133923496e-05,2530684,11231876,0.8161182221912202
adamw_fp32,AdamW + FP32,5,k_proj,attn,model.layers.5.self_attn.k_proj.weight,393216,393197,19,4.831949869787966e-05,55965,337251,0.8576736450195312
