experiment,experiment_label,layer,component,type,param_name,n_params,n_changed,n_unchanged,sparsity,n_changed_bf16,n_unchanged_bf16,sparsity_bf16,n_changed_thresh,sparsity_thresh,n_changed_bf16_thresh,sparsity_bf16_thresh
adamw_sft_fp32,AdamW + SFT (FP32),8,down_proj,mlp,model.layers.8.mlp.down_proj.weight,13762560,13762112,448,3.255208333330373e-05,2982383,10780177,0.783297366187686,7726966,0.43855169387090776,2561522,0.8138775053478422
adamw_sft_fp32,AdamW + SFT (FP32),8,gate_proj,mlp,model.layers.8.mlp.gate_proj.weight,13762560,13762104,456,3.313337053567622e-05,2589974,11172586,0.8118101574125745,7718239,0.43918580554780506,2227779,0.8381275721958705
adamw_sft_fp32,AdamW + SFT (FP32),8,up_proj,mlp,model.layers.8.mlp.up_proj.weight,13762560,13762137,423,3.0735560825889685e-05,2833930,10928630,0.7940840948195684,7710355,0.4397586640857515,2434776,0.8230869838169643
adamw_sft_fp32,AdamW + SFT (FP32),8,k_proj,attn,model.layers.8.self_attn.k_proj.weight,393216,393202,14,3.560384114587034e-05,65147,328069,0.8343226114908854,222516,0.434112548828125,56331,0.8567428588867188
adamw_sft_fp32,AdamW + SFT (FP32),8,o_proj,attn,model.layers.8.self_attn.o_proj.weight,2359296,2359223,73,3.0941433376785454e-05,520993,1838303,0.7791743808322482,1320813,0.4401664733886719,445666,0.8111021253797743
adamw_sft_fp32,AdamW + SFT (FP32),8,q_proj,attn,model.layers.8.self_attn.q_proj.weight,2359296,2359219,77,3.263685438370523e-05,453408,1905888,0.8078206380208334,1322902,0.4392810397677951,389272,0.8350050184461806
adamw_sft_fp32,AdamW + SFT (FP32),8,v_proj,attn,model.layers.8.self_attn.v_proj.weight,393216,393205,11,2.797444661462034e-05,80304,312912,0.7957763671875,220574,0.43905131022135413,68608,0.8255208333333334
adamw_sft_fp32,AdamW + SFT (FP32),9,down_proj,mlp,model.layers.9.mlp.down_proj.weight,13762560,13762154,406,2.9500325520848136e-05,2935634,10826926,0.7866941906156995,7725392,0.4386660621279762,2521650,0.8167746407645089
adamw_sft_fp32,AdamW + SFT (FP32),9,gate_proj,mlp,model.layers.9.mlp.gate_proj.weight,13762560,13762082,478,3.47319103423116e-05,2605463,11157097,0.8106847127278646,7704695,0.440169924781436,2240695,0.8371890840076265
adamw_sft_fp32,AdamW + SFT (FP32),9,up_proj,mlp,model.layers.9.mlp.up_proj.weight,13762560,13762140,420,3.0517578125e-05,2788672,10973888,0.7973725818452381,7690948,0.4411687941778274,2392332,0.8261710030691964
adamw_sft_fp32,AdamW + SFT (FP32),9,k_proj,attn,model.layers.9.self_attn.k_proj.weight,393216,393199,17,4.323323567712034e-05,74359,318857,0.8108952840169271,217368,0.44720458984375,62654,0.8406626383463541
adamw_sft_fp32,AdamW + SFT (FP32),9,o_proj,attn,model.layers.9.self_attn.o_proj.weight,2359296,2359229,67,2.8398301866294773e-05,601123,1758173,0.7452108595106337,1319239,0.44083362155490446,511121,0.7833586798773872
adamw_sft_fp32,AdamW + SFT (FP32),9,q_proj,attn,model.layers.9.self_attn.q_proj.weight,2359296,2359207,89,3.7723117404464546e-05,524941,1834355,0.7775010002983941,1307128,0.4459669325086806,443666,0.8119498358832465
adamw_sft_fp32,AdamW + SFT (FP32),9,v_proj,attn,model.layers.9.self_attn.v_proj.weight,393216,393198,18,4.57763671875e-05,95913,297303,0.7560806274414062,218831,0.4434839884440104,80549,0.7951532999674479
adamw_sft_bf16,AdamW + SFT (BF16),-1,embed,embed,model.embed_tokens.weight,233373696,565558,232808138,0.9975765992067932,565558,232808138,0.9975765992067932,175961,0.9992460118555949,173003,0.9992586868059029
adamw_sft_bf16,AdamW + SFT (BF16),0,down_proj,mlp,model.layers.0.mlp.down_proj.weight,13762560,288975,13473585,0.9790028163364956,288975,13473585,0.9790028163364956,222112,0.9838611421130953,221964,0.9838718959263393
adamw_sft_bf16,AdamW + SFT (BF16),0,gate_proj,mlp,model.layers.0.mlp.gate_proj.weight,13762560,245806,13516754,0.9821395147414435,245806,13516754,0.9821395147414435,194493,0.9858679635184152,194382,0.9858760288783482
adamw_sft_bf16,AdamW + SFT (BF16),0,up_proj,mlp,model.layers.0.mlp.up_proj.weight,13762560,299598,13462962,0.978230939592634,299598,13462962,0.978230939592634,239752,0.9825794038318453,239627,0.9825884864443825
adamw_sft_bf16,AdamW + SFT (BF16),0,k_proj,attn,model.layers.0.self_attn.k_proj.weight,393216,4304,388912,0.9890543619791666,4304,388912,0.9890543619791666,3662,0.9906870524088541,3659,0.9906946818033854
adamw_sft_bf16,AdamW + SFT (BF16),0,o_proj,attn,model.layers.0.self_attn.o_proj.weight,2359296,70346,2288950,0.9701834784613715,70346,2288950,0.9701834784613715,58323,0.9752794901529948,58297,0.97529051038954
adamw_sft_bf16,AdamW + SFT (BF16),0,q_proj,attn,model.layers.0.self_attn.q_proj.weight,2359296,32846,2326450,0.9860780504014757,32846,2326450,0.9860780504014757,27016,0.9885491265190972,26996,0.9885576036241319
adamw_sft_bf16,AdamW + SFT (BF16),0,v_proj,attn,model.layers.0.self_attn.v_proj.weight,393216,11999,381217,0.9694849650065104,11999,381217,0.9694849650065104,9816,0.97503662109375,9814,0.9750417073567709
adamw_sft_bf16,AdamW + SFT (BF16),1,down_proj,mlp,model.layers.1.mlp.down_proj.weight,13762560,295973,13466587,0.9784943353562128,295973,13466587,0.9784943353562128,221887,0.9838774908156622,221740,0.9838881719680059
adamw_sft_bf16,AdamW + SFT (BF16),1,gate_proj,mlp,model.layers.1.mlp.gate_proj.weight,13762560,245822,13516738,0.9821383521670387,245822,13516738,0.9821383521670387,188926,0.9862724667503721,188803,0.9862814040411086
adamw_sft_bf16,AdamW + SFT (BF16),1,up_proj,mlp,model.layers.1.mlp.up_proj.weight,13762560,291132,13471428,0.9788460867745535,291132,13471428,0.9788460867745535,224561,0.9836831955682663,224434,0.9836924235026042
adamw_sft_bf16,AdamW + SFT (BF16),1,k_proj,attn,model.layers.1.self_attn.k_proj.weight,393216,4851,388365,0.9876632690429688,4851,388365,0.9876632690429688,3885,0.9901199340820312,3882,0.9901275634765625
adamw_sft_bf16,AdamW + SFT (BF16),1,o_proj,attn,model.layers.1.self_attn.o_proj.weight,2359296,60421,2298875,0.9743902418348525,60421,2298875,0.9743902418348525,48485,0.9794493781195747,48451,0.9794637891981337
adamw_sft_bf16,AdamW + SFT (BF16),1,q_proj,attn,model.layers.1.self_attn.q_proj.weight,2359296,37065,2322231,0.984289805094401,37065,2322231,0.984289805094401,28582,0.9878853691948785,28562,0.9878938462999132
adamw_sft_bf16,AdamW + SFT (BF16),1,v_proj,attn,model.layers.1.self_attn.v_proj.weight,393216,12196,381020,0.9689839680989584,12196,381020,0.9689839680989584,10202,0.9740549723307291,10196,0.9740702311197916
adamw_sft_bf16,AdamW + SFT (BF16),10,down_proj,mlp,model.layers.10.mlp.down_proj.weight,13762560,297540,13465020,0.9783804757254464,297540,13465020,0.9783804757254464,197798,0.9856278192429315,197597,0.9856424240838914
adamw_sft_bf16,AdamW + SFT (BF16),10,gate_proj,mlp,model.layers.10.mlp.gate_proj.weight,13762560,260271,13502289,0.9810884748186384,260271,13502289,0.9810884748186384,163535,0.9881173996698289,163306,0.9881340390159971
adamw_sft_bf16,AdamW + SFT (BF16),10,up_proj,mlp,model.layers.10.mlp.up_proj.weight,13762560,277352,13485208,0.9798473539806548,277352,13485208,0.9798473539806548,183008,0.9867024739583333,182858,0.9867133730933779
adamw_sft_bf16,AdamW + SFT (BF16),10,k_proj,attn,model.layers.10.self_attn.k_proj.weight,393216,7693,385523,0.9804356892903646,7693,385523,0.9804356892903646,4759,0.9878972371419271,4754,0.9879099527994791
adamw_sft_bf16,AdamW + SFT (BF16),10,o_proj,attn,model.layers.10.self_attn.o_proj.weight,2359296,57480,2301816,0.9756368001302084,57480,2301816,0.9756368001302084,37873,0.9839473300509982,37840,0.9839613172743056
adamw_sft_bf16,AdamW + SFT (BF16),10,q_proj,attn,model.layers.10.self_attn.q_proj.weight,2359296,49823,2309473,0.9788822597927518,49823,2309473,0.9788822597927518,30941,0.986885494656033,30910,0.9868986341688368
adamw_sft_bf16,AdamW + SFT (BF16),10,v_proj,attn,model.layers.10.self_attn.v_proj.weight,393216,8894,384322,0.9773813883463541,8894,384322,0.9773813883463541,5935,0.9849065144856771,5931,0.9849166870117188
adamw_sft_bf16,AdamW + SFT (BF16),11,down_proj,mlp,model.layers.11.mlp.down_proj.weight,13762560,301592,13460968,0.9780860537574405,301592,13460968,0.9780860537574405,201618,0.9853502546037947,201407,0.9853655860537575
adamw_sft_bf16,AdamW + SFT (BF16),11,gate_proj,mlp,model.layers.11.mlp.gate_proj.weight,13762560,262154,13500406,0.9809516543433779,262154,13500406,0.9809516543433779,165215,0.9879953293573289,165021,0.9880094255719866
adamw_sft_bf16,AdamW + SFT (BF16),11,up_proj,mlp,model.layers.11.mlp.up_proj.weight,13762560,278448,13484112,0.9797677176339286,278448,13484112,0.9797677176339286,183916,0.986636497860863,183761,0.9866477603004092
adamw_sft_bf16,AdamW + SFT (BF16),11,k_proj,attn,model.layers.11.self_attn.k_proj.weight,393216,6940,386276,0.9823506673177084,6940,386276,0.9823506673177084,4416,0.98876953125,4413,0.9887771606445312
adamw_sft_bf16,AdamW + SFT (BF16),11,o_proj,attn,model.layers.11.self_attn.o_proj.weight,2359296,60334,2298962,0.9744271172417535,60334,2298962,0.9744271172417535,38601,0.9836387634277344,38552,0.9836595323350694
adamw_sft_bf16,AdamW + SFT (BF16),11,q_proj,attn,model.layers.11.self_attn.q_proj.weight,2359296,46251,2313045,0.9803962707519531,46251,2313045,0.9803962707519531,28247,0.98802736070421,28212,0.9880421956380209
adamw_sft_bf16,AdamW + SFT (BF16),11,v_proj,attn,model.layers.11.self_attn.v_proj.weight,393216,8659,384557,0.9779790242513021,8659,384557,0.9779790242513021,5862,0.9850921630859375,5846,0.9851328531901041
adamw_sft_bf16,AdamW + SFT (BF16),12,down_proj,mlp,model.layers.12.mlp.down_proj.weight,13762560,310317,13452243,0.9774520874023438,310317,13452243,0.9774520874023438,207104,0.984951636904762,206921,0.9849649338495163
adamw_sft_bf16,AdamW + SFT (BF16),12,gate_proj,mlp,model.layers.12.mlp.gate_proj.weight,13762560,257796,13504764,0.981268310546875,257796,13504764,0.981268310546875,159553,0.9884067353748139,159359,0.9884208315894717
adamw_sft_bf16,AdamW + SFT (BF16),12,up_proj,mlp,model.layers.12.mlp.up_proj.weight,13762560,285745,13476815,0.9792375110444569,285745,13476815,0.9792375110444569,185250,0.9865395682198661,185085,0.9865515572684151
adamw_sft_bf16,AdamW + SFT (BF16),12,k_proj,attn,model.layers.12.self_attn.k_proj.weight,393216,7582,385634,0.9807179768880209,7582,385634,0.9807179768880209,4909,0.9875157674153646,4903,0.9875310262044271
adamw_sft_bf16,AdamW + SFT (BF16),12,o_proj,attn,model.layers.12.self_attn.o_proj.weight,2359296,58826,2300470,0.9750662909613715,58826,2300470,0.9750662909613715,38615,0.98363282945421,38585,0.9836455451117622
adamw_sft_bf16,AdamW + SFT (BF16),12,q_proj,attn,model.layers.12.self_attn.q_proj.weight,2359296,49980,2309316,0.9788157145182291,49980,2309316,0.9788157145182291,31041,0.9868431091308594,31011,0.9868558247884115
adamw_sft_bf16,AdamW + SFT (BF16),12,v_proj,attn,model.layers.12.self_attn.v_proj.weight,393216,8623,384593,0.9780705769856771,8623,384593,0.9780705769856771,5937,0.9849014282226562,5936,0.9849039713541666
adamw_sft_bf16,AdamW + SFT (BF16),13,down_proj,mlp,model.layers.13.mlp.down_proj.weight,13762560,301661,13460899,0.9780810401553199,301661,13460899,0.9780810401553199,199667,0.9854920160202753,199483,0.98550538562593
adamw_sft_bf16,AdamW + SFT (BF16),13,gate_proj,mlp,model.layers.13.mlp.gate_proj.weight,13762560,269134,13493426,0.9804444812593006,269134,13493426,0.9804444812593006,167377,0.9878382364908854,167193,0.9878516060965402
adamw_sft_bf16,AdamW + SFT (BF16),13,up_proj,mlp,model.layers.13.mlp.up_proj.weight,13762560,279977,13482583,0.9796566191173736,279977,13482583,0.9796566191173736,181244,0.9868306477864583,181090,0.9868418375651041
adamw_sft_bf16,AdamW + SFT (BF16),13,k_proj,attn,model.layers.13.self_attn.k_proj.weight,393216,6762,386454,0.9828033447265625,6762,386454,0.9828033447265625,4141,0.9894688924153646,4136,0.9894816080729166
adamw_sft_bf16,AdamW + SFT (BF16),13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,2359296,60995,2298301,0.9741469489203559,60995,2298301,0.9741469489203559,38810,0.9835501776801215,38768,0.9835679796006944
adamw_sft_bf16,AdamW + SFT (BF16),13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,2359296,47111,2312185,0.98003175523546,47111,2312185,0.98003175523546,28598,0.9878785875108507,28571,0.9878900316026475
adamw_sft_bf16,AdamW + SFT (BF16),13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,393216,9022,384194,0.9770558675130209,9022,384194,0.9770558675130209,5917,0.9849522908528646,5915,0.9849573771158854
adamw_sft_bf16,AdamW + SFT (BF16),14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,13762560,303823,13458737,0.9779239472888764,303823,13458737,0.9779239472888764,202955,0.9852531069800967,202797,0.9852645874023438
adamw_sft_bf16,AdamW + SFT (BF16),14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,13762560,279187,13483373,0.9797140212286086,279187,13483373,0.9797140212286086,178491,0.9870306832449777,178311,0.9870437622070313
adamw_sft_bf16,AdamW + SFT (BF16),14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,13762560,284673,13477887,0.9793154035295759,284673,13477887,0.9793154035295759,188323,0.9863162812732514,188162,0.9863279796781994
adamw_sft_bf16,AdamW + SFT (BF16),14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,393216,9460,383756,0.9759419759114584,9460,383756,0.9759419759114584,4780,0.9878438313802084,4773,0.9878616333007812
adamw_sft_bf16,AdamW + SFT (BF16),14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,2359296,64332,2294964,0.9727325439453125,64332,2294964,0.9727325439453125,38621,0.9836302863226997,38567,0.9836531745062934
adamw_sft_bf16,AdamW + SFT (BF16),14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,2359296,55892,2303404,0.9763098822699653,55892,2303404,0.9763098822699653,30050,0.9872631496853299,29996,0.9872860378689237
adamw_sft_bf16,AdamW + SFT (BF16),14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,393216,10659,382557,0.9728927612304688,10659,382557,0.9728927612304688,6207,0.9842147827148438,6200,0.9842325846354166
adamw_sft_bf16,AdamW + SFT (BF16),15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,13762560,302977,13459583,0.9779854184105283,302977,13459583,0.9779854184105283,198256,0.9855945405505953,198057,0.9856090000697545
adamw_sft_bf16,AdamW + SFT (BF16),15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,13762560,273752,13488808,0.9801089332217262,273752,13488808,0.9801089332217262,168195,0.987778799874442,167991,0.9877936226981027
adamw_sft_bf16,AdamW + SFT (BF16),15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,13762560,278039,13484521,0.9797974359421503,278039,13484521,0.9797974359421503,178972,0.9869957333519346,178790,0.9870089576357887
adamw_sft_bf16,AdamW + SFT (BF16),15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,393216,8468,384748,0.9784647623697916,8468,384748,0.9784647623697916,5405,0.9862543741861979,5400,0.98626708984375
adamw_sft_bf16,AdamW + SFT (BF16),15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,2359296,56596,2302700,0.9760114881727431,56596,2302700,0.9760114881727431,36285,0.9846204121907552,36251,0.9846348232693143
adamw_sft_bf16,AdamW + SFT (BF16),15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,2359296,54439,2304857,0.9769257439507378,54439,2304857,0.9769257439507378,32423,0.98625734117296,32393,0.9862700568305122
adamw_sft_bf16,AdamW + SFT (BF16),15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,393216,7923,385293,0.9798507690429688,7923,385293,0.9798507690429688,5549,0.9858881632486979,5547,0.9858932495117188
adamw_sft_bf16,AdamW + SFT (BF16),16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,13762560,298596,13463964,0.9783037458147321,298596,13463964,0.9783037458147321,193895,0.9859114147367931,193728,0.9859235491071429
adamw_sft_bf16,AdamW + SFT (BF16),16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,13762560,279617,13482943,0.9796827770414807,279617,13482943,0.9796827770414807,167052,0.9878618512834821,166839,0.9878773280552455
adamw_sft_bf16,AdamW + SFT (BF16),16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,13762560,278613,13483947,0.9797557285853795,278613,13483947,0.9797557285853795,174821,0.9872973487490699,174644,0.9873102097284226
adamw_sft_bf16,AdamW + SFT (BF16),16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,393216,6949,386267,0.9823277791341146,6949,386267,0.9823277791341146,4065,0.9896621704101562,4062,0.9896697998046875
adamw_sft_bf16,AdamW + SFT (BF16),16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,2359296,59101,2300195,0.9749497307671441,59101,2300195,0.9749497307671441,36339,0.9845975240071615,36295,0.9846161736382378
adamw_sft_bf16,AdamW + SFT (BF16),16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,2359296,46630,2312666,0.9802356296115451,46630,2312666,0.9802356296115451,26822,0.988631354437934,26775,0.9886512756347656
adamw_sft_bf16,AdamW + SFT (BF16),16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,393216,8090,385126,0.9794260660807291,8090,385126,0.9794260660807291,5124,0.986968994140625,5121,0.9869766235351562
adamw_sft_bf16,AdamW + SFT (BF16),17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,13762560,293527,13469033,0.9786720639183408,293527,13469033,0.9786720639183408,190413,0.9861644199916295,190237,0.9861772083100818
adamw_sft_bf16,AdamW + SFT (BF16),17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,13762560,277295,13485265,0.9798514956519717,277295,13485265,0.9798514956519717,163457,0.988123067220052,163236,0.9881391252790178
adamw_sft_bf16,AdamW + SFT (BF16),17,up_proj,mlp,model.layers.17.mlp.up_proj.weight,13762560,275306,13487254,0.9799960181826637,275306,13487254,0.9799960181826637,173030,0.987427484421503,172826,0.9874423072451637
adamw_sft_bf16,AdamW + SFT (BF16),17,k_proj,attn,model.layers.17.self_attn.k_proj.weight,393216,9265,383951,0.9764378865559896,9265,383951,0.9764378865559896,4931,0.9874598185221354,4927,0.9874699910481771
adamw_sft_bf16,AdamW + SFT (BF16),17,o_proj,attn,model.layers.17.self_attn.o_proj.weight,2359296,55564,2303732,0.9764489067925347,55564,2303732,0.9764489067925347,32872,0.9860670301649306,32839,0.9860810173882378
adamw_sft_bf16,AdamW + SFT (BF16),17,q_proj,attn,model.layers.17.self_attn.q_proj.weight,2359296,54533,2304763,0.9768859015570747,54533,2304763,0.9768859015570747,28416,0.9879557291666666,28359,0.9879798889160156
adamw_sft_bf16,AdamW + SFT (BF16),17,v_proj,attn,model.layers.17.self_attn.v_proj.weight,393216,8667,384549,0.9779586791992188,8667,384549,0.9779586791992188,5254,0.9866383870442709,5251,0.9866460164388021
adamw_sft_bf16,AdamW + SFT (BF16),18,down_proj,mlp,model.layers.18.mlp.down_proj.weight,13762560,291317,13471243,0.9788326445079986,291317,13471243,0.9788326445079986,190236,0.9861772809709821,190054,0.9861905052548363
adamw_sft_bf16,AdamW + SFT (BF16),18,gate_proj,mlp,model.layers.18.mlp.gate_proj.weight,13762560,266390,13496170,0.9806438627697173,266390,13496170,0.9806438627697173,155372,0.9887105305989583,155125,0.9887284778413319
adamw_sft_bf16,AdamW + SFT (BF16),18,up_proj,mlp,model.layers.18.mlp.up_proj.weight,13762560,276747,13485813,0.9798913138253348,276747,13485813,0.9798913138253348,176153,0.9872005644298735,175948,0.9872154599144345
adamw_sft_bf16,AdamW + SFT (BF16),18,k_proj,attn,model.layers.18.self_attn.k_proj.weight,393216,7844,385372,0.9800516764322916,7844,385372,0.9800516764322916,4696,0.9880574544270834,4688,0.9880777994791666
adamw_sft_bf16,AdamW + SFT (BF16),18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,2359296,56550,2302746,0.9760309855143229,56550,2302746,0.9760309855143229,37143,0.9842567443847656,37113,0.9842694600423177
adamw_sft_bf16,AdamW + SFT (BF16),18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,2359296,50085,2309211,0.9787712097167969,50085,2309211,0.9787712097167969,28169,0.9880604214138455,28119,0.9880816141764323
